orth_,lemma_,tag_,pos_,dep_,head,is_stop,is_punct,is_digit
od,od,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,nmod,odcinku,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
wyszynskiego,wyszynskiego,PPAS,PROPN,nmod,ul,False,False,False
do,do,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,nmod,ul,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
huculskiej,huculski,ADJ,ADJ,amod,budowa,False,False,False
budowa,budowa,SUBST,NOUN,nmod,ul,False,False,False
przystanka,przystanek,SUBST,NOUN,nmod:arg,budowa,False,False,False
autobusowego,autobusowy,ADJ,ADJ,amod,przystanka,False,False,False
dla,dla,PREP,ADP,case,linii,True,False,False
linii,linia,SUBST,NOUN,nmod,przystanka,False,False,False
"10,20,35","10,20,35",NUM,PROPN,nmod,linii,False,False,False
w,w,PREP,ADP,case,al,True,False,False
al,al,BREV,X,nmod,linii,False,False,False
.,.,INTERP,PUNCT,punct,al,False,True,False
11,11,ADJ,ADJ,amod,al,False,False,True
listopada,listopad,SUBST,NOUN,nmod:flat,11,False,False,False
przy,przy,PREP,ADP,case,c.h,True,False,False
c.h,c.h,SUBST,X,nmod,linii,False,False,False
.,.,INTERP,PUNCT,punct,c.h,False,True,False
jagiellonczycy,jagiellonczycy,SUBST,PROPN,flat,c.h,False,False,False
w,w,PREP,ADP,case,strone,True,False,False
strone,strone,SUBST,NOUN,nmod,przystanka,False,False,False
centrum,centrum,SUBST,NOUN,nmod,strone,False,False,False
"""","""",INTERP,PUNCT,punct,strone,False,True,False
od,od,PREP,ADP,case,patyka,True,False,False
patyka,patyk,SUBST,NOUN,nmod,przystanka,False,False,False
do,do,PREP,ADP,case,marionetki,True,False,False
marionetki,marionetka,SUBST,NOUN,nmod,przystanka,False,False,False
"""","""",INTERP,PUNCT,punct,budowa,False,True,False
-,-,INTERP,PUNCT,punct,spotkania,False,True,False
rodzinne,rodzinny,ADJ,ADJ,amod,spotkania,False,False,False
warsztatowe,warsztatowy,ADJ,ADJ,amod,spotkania,False,False,False
spotkania,spotkanie,SUBST,NOUN,nmod:arg,budowa,False,False,False
z,z,PREP,ADP,case,teatrem,True,False,False
teatrem,teatr,SUBST,NOUN,nmod,spotkania,False,False,False
lalek,lalka,SUBST,NOUN,nmod,teatrem,False,False,False
piekny,piekny,ADJ,ADJ,amod,slub,False,False,False
slub,slub,SUBST,NOUN,nsubj,spotkania,False,False,False
w,w,PREP,ADP,case,palacu,True,False,False
pieknym,pieknym,ADJ,ADJ,amod,palacu,False,False,False
palacu,palacu,SUBST,NOUN,nmod,slub,False,False,False
-,-,INTERP,PUNCT,punct,renowacja,False,True,False
renowacja,renowacja,SUBST,NOUN,conj,budowa,False,False,False
budynku,budynek,SUBST,NOUN,nmod:arg,renowacja,False,False,False
palacu,palacu,SUBST,NOUN,nmod,budynku,False,False,False
slubów,slubów,SUBST,PROPN,appos,palacu,False,False,False
aleja,aleja,SUBST,NOUN,nsubj,budowa,False,False,False
gwiazd,gwiazda,SUBST,NOUN,nmod:arg,aleja,False,False,False
laweczka,laweczka,SUBST,NOUN,nmod:arg,budowa,False,False,False
czeslawa,czeslawa,SUBST,PROPN,obj,laweczka,False,False,False
niemena,niemena,SUBST,PROPN,acl,budowa,False,False,False
na,na,PREP,ADP,case,promenadzie,True,False,False
promenadzie,promenada,SUBST,NOUN,nmod,budowa,False,False,False
im,im,BREV,X,nmod,budowa,True,False,False
.,.,INTERP,PUNCT,punct,im,False,True,False
czeslawa,czeslawa,SUBST,PROPN,nmod,budowa,False,False,False
niemena,niemena,SUBST,ADJ,amod,poszerzenie,False,False,False
poszerzenie,poszerzenie,GER,NOUN,nmod:arg,budowa,False,False,False
drogi,droga,SUBST,NOUN,obj,poszerzenie,False,False,False
rowerowo,rowerowy,SUBST,ADJ,amod,drogi,False,False,False
-,-,SUBST,PUNCT,punct,piesze,False,True,False
piesze,pieszy,SUBST,PROPN,conj,rowerowo,False,False,False
],],INTERP,PUNCT,punct,parking,False,True,False
wzdluz,wzdluz,PREP,NOUN,ROOT,wzdluz,False,False,False
niepodleglosci,niepodleglosci,SUBST,NOUN,nmod:arg,wzdluz,False,False,False
str,str,SUBST,NOUN,nmod,niepodleglosci,False,False,False
.,.,SUBST,PUNCT,punct,str,False,True,False
wsch,wsch,SUBST,X,nmod,niepodleglosci,False,False,False
.,.,INTERP,PUNCT,punct,wsch,False,True,False
od,od,PREP,ADP,case,bór,True,False,False
bór,bora,SUBST,NOUN,nmod,niepodleglosci,False,False,False
do,do,PREP,ADP,case,ronda,True,False,False
ronda,rondo,SUBST,NOUN,nmod,niepodleglosci,False,False,False
mickiewicza,mickiewicza,SUBST,PROPN,amod,ronda,False,False,False
o,o,PREP,ADP,case,cm,True,False,False
40,40,NUM,NUM,nummod:gov,cm,False,False,True
cm,cm,BREV,X,nmod,meet,False,False,False
meet,meet,XXX,NOUN,nmod:arg,niepodleglosci,False,False,False
up,up,XXX,PROPN,flat,meet,False,False,False
czestochowa,czestochowa,XXX,PROPN,flat,up,False,False,False
!,!,INTERP,PUNCT,punct,niepodleglosci,False,True,False
boisko,boisko,SUBST,NOUN,nsubj,zatrzymaj,False,False,False
wielofunkcyjne,wielofunkcyjny,ADJ,ADJ,amod,boisko,False,False,False
stop,stop,SUBST,NOUN,nmod,boisko,False,False,False
epidemii,epidemia,SUBST,NOUN,nmod:arg,stop,False,False,False
nadwagi,nadwaga,SUBST,NOUN,nmod:flat,epidemii,False,False,False
i,i,CONJ,CCONJ,cc,otylosci,True,False,False
otylosci,otylosci,SUBST,VERB,conj,boisko,False,False,False
-,-,INTERP,PUNCT,punct,dzialania,False,True,False
dzialania,dzialania,SUBST,NOUN,conj,boisko,False,False,False
informacyjno,informacyjny,SUBST,ADJ,amod,dzialania,False,False,False
-,-,ADJ,PUNCT,punct,edukacyjne,False,True,False
edukacyjne,edukacyjny,ADJ,ADJ,conj,informacyjno,False,False,False
wsród,wsród,PREP,ADP,case,dzieci,False,False,False
dzieci,dziecko,SUBST,NOUN,nmod,dzialania,False,False,False
szkolnych,szkolny,ADJ,ADJ,amod,dzieci,False,False,False
i,i,CONJ,CCONJ,cc,rodziców,True,False,False
ich,on,PPRON3,PRON,nmod,rodziców,True,False,False
rodziców,rodzice,SUBST,NOUN,conj,dzieci,False,False,False
zatrzymaj,zatrzymać,IMPT,VERB,ROOT,zatrzymaj,False,False,False
sif,sif,SUBST,ADP,dep,zatrzymaj,False,False,False
rowerem,rower,SUBST,NOUN,iobj,zatrzymaj,False,False,False
w,w,PREP,ADP,case,alejach,True,False,False
alejach,aleja,SUBST,NOUN,obl,zatrzymaj,False,False,False
zakup,zakup,SUBST,NOUN,obj,zatrzymaj,False,False,False
przenosnych,przenosnych,ADJ,ADJ,nmod:arg,zakup,False,False,False
slupów,slup,SUBST,NOUN,nmod:arg,zakup,False,False,False
do,do,PREP,ADP,case,rugby,True,False,False
rugby,rugby,SUBST,PROPN,nmod,zakup,False,False,False
warsztaty,warsztat,SUBST,NOUN,nmod:arg,zakup,False,False,False
radzenia,radzenia,GER,NOUN,nmod:arg,warsztaty,False,False,False
sobie,sobie,SIEBIE,PRON,expl:pv,radzenia,True,False,False
ze,z,PREP,ADP,case,stresem,True,False,False
stresem,stres,SUBST,NOUN,obl:arg,radzenia,False,False,False
kurs,kurs,SUBST,NOUN,obj,radzenia,False,False,False
samoobrony,samoobrona,SUBST,NOUN,nmod:arg,kurs,False,False,False
dla,dla,PREP,ADP,case,mieszkanców,True,False,False
mieszkanców,mieszkanców,SUBST,NOUN,nmod,warsztaty,False,False,False
czestochowy,czestochowy,ADJ,ADJ,amod,warsztaty,False,False,False
poprawa,poprawa,SUBST,NOUN,nmod,warsztaty,False,False,False
bezpieczenstwa,bezpieczenstwa,SUBST,NOUN,nmod:arg,poprawa,False,False,False
na,na,PREP,ADP,case,skrzyzowaniu,True,False,False
skrzyzowaniu,skrzyzowaniu,SUBST,NOUN,nmod,poprawa,False,False,False
ul,ul,BREV,X,obj,skrzyzowaniu,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
nowowiejskiego,nowowiejskiego,SUBST,PROPN,amod,ul,False,False,False
/,/,SUBST,PUNCT,punct,waszyngtona,False,True,False
waszyngtona,waszyngtona,SUBST,ADJ,conj,poprawa,False,False,False
-,-,INTERP,PUNCT,punct,progi,False,True,False
progi,próg,SUBST,NOUN,conj,warsztaty,False,False,False
wyspowe,wyspowy,ADJ,ADJ,amod,plac,False,False,False
plac,plac,SUBST,NOUN,nmod,progi,False,False,False
katynski,katynski,ADJ,ADJ,amod,plac,False,False,False
disc,disc,SUBST,NOUN,nmod,plac,False,False,False
golf,golf,SUBST,NOUN,amod,disc,False,False,False
-,-,INTERP,PUNCT,punct,pierwsze,False,True,False
pierwsze,pierwszy,ADJ,ADJ,amod,pole,False,False,False
w,w,PREP,ADP,case,czestochowie,True,False,False
czestochowie,czestochowie,SUBST,NOUN,obl,pierwsze,False,False,False
pole,poła,SUBST,NOUN,conj,zakup,False,False,False
do,do,PREP,ADP,case,gry,True,False,False
gry,gra,SUBST,NOUN,nmod:arg,pole,False,False,False
w,w,PREP,ADP,case,disc,True,False,False
disc,disc,SUBST,NOUN,nmod,gry,False,False,False
golf,golf,SUBST,NOUN,nmod,pole,False,False,False
utrzymanie,utrzymanie,SUBST,NOUN,nmod:arg,pole,False,False,False
zieleni,zieleń,SUBST,NOUN,obj,utrzymanie,False,False,False
w,w,PREP,ADP,case,parkach,True,False,False
parkach,parka,SUBST,NOUN,nmod,utrzymanie,False,False,False
jasnogórskich,jasnogórski,ADJ,ADJ,amod,pasy,False,False,False
pasy,pas,SUBST,NOUN,nmod,parkach,False,False,False
dla,dla,PREP,ADP,case,rowerów,True,False,False
rowerów,rower,SUBST,NOUN,nmod,pasy,False,False,False
na,na,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,nmod,rowerów,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
kiedrzynskiej,kiedrzynskiej,ADJ,ADJ,amod,ul,False,False,False
na,na,PREP,ADP,case,odcinku,True,False,False
odcinku,odcinek,SUBST,NOUN,nmod,ul,False,False,False
od,od,PREP,ADP,case,al,True,False,False
al,al,SUBST,X,nmod,odcinku,False,False,False
.,.,INTERP,PUNCT,punct,al,False,True,False
jana,jana,SUBST,PROPN,appos,al,False,False,False
pawla,pawla,SUBST,ADJ,amod:flat,jana,False,False,False
ii,ii,ADJ,PROPN,flat,jana,False,False,False
do,do,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,nmod,odcinku,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
waly,waly,SUBST,ADJ,amod,ul,False,False,False
dwernickiego,dwernickiego,SUBST,ADJ,nmod,ul,False,False,False
zywa,zywa,FIN,ADJ,amod,naprawa,False,False,False
biblioteka,biblioteka,SUBST,NOUN,nsubj,zywa,False,False,False
czestochowa,czestochowa,ADJ,ADJ,amod,naprawa,False,False,False
naprawa,naprawa,SUBST,NOUN,nsubj,ciagu,False,False,False
nawierzchni,nawierzchnia,SUBST,NOUN,nmod:arg,naprawa,False,False,False
ciagu,ciagu,SUBST,ADP,ROOT,ciagu,False,False,False
pieszo,pieszo,SUBST,ADV,advmod,ciagu,False,False,False
-,-,ADJ,PUNCT,punct,rowerowego,False,True,False
rowerowego,rowerowy,ADJ,ADJ,conj,pieszo,False,False,False
na,na,PREP,ADP,case,wiadukcie,True,False,False
wiadukcie,wiadukt,SUBST,NOUN,obl,ciagu,False,False,False
w,w,PREP,ADP,case,al,True,False,False
ciagu,ciagu,SUBST,NOUN,fixed,w,False,False,False
al,al,SUBST,X,nmod,wiadukcie,False,False,False
.,.,INTERP,PUNCT,punct,al,False,True,False
niepodleglosci,niepodleglosci,SUBST,NOUN,nmod,al,False,False,False
.,.,INTERP,PUNCT,punct,ciagu,False,True,False
festiwal,festiwal,SUBST,NOUN,ROOT,festiwal,False,False,False
kultury,kultura,SUBST,NOUN,nmod,festiwal,False,False,False
zydowskiej,zydowskiej,ADJ,ADJ,amod:flat,kultury,False,False,False
zakup,zakup,SUBST,NOUN,nmod,festiwal,False,False,False
woreczków,woreczek,SUBST,NOUN,nmod:arg,zakup,False,False,False
na,na,PREP,ADP,case,psie,True,False,False
psie,psi,ADJ,ADJ,nmod,woreczków,False,False,False
odchody,odchód,SUBST,NOUN,nmod:arg,zakup,False,False,False
sluzy,sluzy,SUBST,NOUN,nmod,odchody,False,False,False
rowerowe,rowerowy,ADJ,ADJ,amod,odchody,False,False,False
na,na,PREP,ADP,case,skrzyzowaniu,True,False,False
skrzyzowaniu,skrzyzowaniu,SUBST,NOUN,nmod:arg,zakup,False,False,False
al,al,SUBST,X,obj,skrzyzowaniu,False,False,False
.,.,INTERP,PUNCT,punct,festiwal,False,True,False
kosciuszki,kosciuszki,SUBST,NOUN,nmod,festiwal,False,False,False
z,z,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,nmod,kosciuszki,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
jasnogórska,jasnogórski,ADJ,ADJ,amod,podjazdy,False,False,False
podjazdy,podjazd,SUBST,NOUN,nmod:arg,kosciuszki,False,False,False
dla,dla,PREP,ADP,case,wózków,True,False,False
wózków,wózek,SUBST,NOUN,nmod,podjazdy,False,False,False
na,na,PREP,ADP,case,placu,True,False,False
dwupoziomowym,dwupoziomowy,ADJ,ADJ,amod,placu,False,False,False
placu,plac,SUBST,NOUN,nmod,wózków,False,False,False
zabaw,zabawa,SUBST,NOUN,nmod:arg,placu,False,False,False
przy,przy,PREP,ADP,case,promenadzie,True,False,False
promenadzie,promenada,SUBST,NOUN,nmod,placu,False,False,False
niemena,niemena,SUBST,ADJ,amod,budowa,False,False,False
budowa,budowa,SUBST,NOUN,nmod,festiwal,False,False,False
parkingu,parking,SUBST,NOUN,nmod:arg,budowa,False,False,False
przy,przy,PREP,ADP,case,zespole,True,False,False
zespole,zespół,SUBST,NOUN,nmod,parkingu,False,False,False
szkolno,szkolny,ADJA,ADJ,amod,zespole,False,False,False
-,-,INTERP,PUNCT,punct,przedszkolnym,False,True,False
przedszkolnym,przedszkolny,ADJ,ADJ,conj,szkolno,False,False,False
nr,nr,BREV,X,nmod,zespole,False,False,False
3,3,NUM,X,amod,nr,False,False,True
w,w,PREP,ADP,case,czestochowie,True,False,False
czestochowie,czestochowie,SUBST,NOUN,nmod,zespole,False,False,False
",",",",INTERP,PUNCT,punct,wzdluz,False,True,False
wzdluz,wzdluz,PREP,PROPN,conj,budowa,False,False,False
ulicy,ulica,SUBST,NOUN,nmod,wzdluz,False,False,False
lukasinskiego,lukasinskiego,ADJ,ADJ,amod,ulicy,False,False,False
70/74,70/74,SUBST,SCONJ,nmod,budowa,False,False,False
wielkie,wielki,ADJ,ADJ,amod,sprzatanie,False,False,False
sprzatanie,sprzatanie,GER,NOUN,nmod,budowa,False,False,False
dróg,drogi,SUBST,NOUN,nmod:arg,sprzatanie,False,False,False
rowerowych,rowerowy,ADJ,ADJ,amod,dróg,False,False,False
zajecia,zajecia,SUBST,NOUN,nmod,sprzatanie,False,False,False
fitness,fitness,SUBST,NOUN,nmod,sprzatanie,False,False,False
aktywna,aktywny,ADJ,ADJ,amod,mama,False,False,False
mama,mama,SUBST,NOUN,conj,budowa,False,False,False
-,-,INTERP,PUNCT,punct,rodzina,False,True,False
aktywna,aktywny,ADJ,ADJ,amod,rodzina,False,False,False
rodzina,rodzina,SUBST,NOUN,conj,budowa,False,False,False
poprawa,poprawa,SUBST,NOUN,nmod,festiwal,False,False,False
bezpieczenstwa,bezpieczenstwa,SUBST,NOUN,nmod:arg,poprawa,False,False,False
na,na,PREP,ADP,case,skrzyzowaniu,True,False,False
skrzyzowaniu,skrzyzowaniu,SUBST,NOUN,nmod,poprawa,False,False,False
ul,ul,BREV,X,obj,skrzyzowaniu,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
nowowiejskiego,nowowiejskiego,SUBST,PROPN,amod,ul,False,False,False
/,/,SUBST,PUNCT,punct,focha,False,True,False
focha,focha,SUBST,NOUN,conj,poprawa,False,False,False
-,-,INTERP,PUNCT,punct,palac,False,True,False
wyspowe,wyspowy,ADJ,ADJ,amod,palac,False,False,False
palac,palac,SUBST,NOUN,nmod,poprawa,False,False,False
slubów,slubów,SUBST,PROPN,appos,palac,False,False,False
dla,dla,PREP,ADP,case,kazdego,True,False,False
kazdego,kazdego,SUBST,ADJ,nmod,palac,False,False,False
-,-,INTERP,PUNCT,punct,kazdego,False,True,False
plafrorma,plafrorma,SUBST,NOUN,nmod,festiwal,False,False,False
umozliwiajaca,umozliwiajaca,FIN,PART,advmod:emph,wjazd,False,False,False
wjazd,wjazd,SUBST,NOUN,nsubj,plafrorma,False,False,False
osobom,osoba,SUBST,NOUN,iobj,wjazd,False,False,False
z,z,PREP,ADP,case,niepelnosprawnoscia,True,False,False
niepelnosprawnoscia,niepelnosprawnoscia,GER,NOUN,nmod,osobom,False,False,False
do,do,PREP,ADP,case,budynku,True,False,False
budynku,budynek,SUBST,NOUN,nmod,osobom,False,False,False
oraz,oraz,CONJ,CCONJ,cc,na,True,False,False
na,na,PREP,ADP,conj,plafrorma,True,False,False
i,i,ADJ,CCONJ,cc,pietro,True,False,False
pietro,pietro,SUBST,NOUN,conj,na,False,False,False
osobo,osoba,SUBST,NOUN,nsubj,mobilna,False,False,False
niepelnosprawna,niepelnosprawna,ADJ,NOUN,nmod,osobo,False,False,False
badá,badá,SUBST,ADJ,obj,niepelnosprawna,False,False,False
mobilna,mobilny,SUBST,ADJ,ROOT,mobilna,False,False,False
!,!,INTERP,PUNCT,punct,mobilna,False,True,False
zakup,zakup,SUBST,NOUN,ROOT,zakup,False,False,False
2,2,NUM,NUM,nummod,szt,False,False,True
szt,szt,SUBST,X,nmod,zakup,False,False,False
.,.,INTERP,PUNCT,punct,szt,False,True,False
rowerów,rower,SUBST,NOUN,nmod:arg,szt,False,False,False
do,do,PREP,ADP,case,patroli,True,False,False
patroli,patrol,SUBST,NOUN,nmod,zakup,False,False,False
medycznych,medyczny,ADJ,ADJ,amod,patroli,False,False,False
poprawa,poprawa,SUBST,NOUN,nmod,zakup,False,False,False
bezpieczenstwa,bezpieczenstwa,SUBST,NOUN,nmod:arg,poprawa,False,False,False
na,na,PREP,ADP,case,skrzyzowaniu,True,False,False
skrzyzowaniu,skrzyzowaniu,SUBST,NOUN,nmod,poprawa,False,False,False
ul,ul,BREV,X,obj,skrzyzowaniu,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
korczaka,korczak,SUBST,PROPN,nmod,ul,False,False,False
/,/,SUBST,PUNCT,punct,stowackiego,False,True,False
stowackiego,stowackiego,SUBST,NOUN,conj,korczaka,False,False,False
/,/,SUBST,PUNCT,punct,bohaterów,False,True,False
bohaterów,bohater,SUBST,NOUN,conj,korczaka,False,False,False
monte,monte,SUBST,PROPN,nsubj,poprawa,False,False,False
cassino,cassino,SUBST,PROPN,flat,monte,False,False,False
-,-,INTERP,PUNCT,punct,progi,False,True,False
progi,próg,SUBST,NOUN,appos,monte,False,False,False
wyspowe,wyspowy,ADJ,ADJ,amod,progi,False,False,False
tablica,tablica,SUBST,NOUN,conj,zakup,False,False,False
informacyjna,informacyjny,ADJ,ADJ,amod,tablica,False,False,False
na,na,PREP,ADP,case,terenie,True,False,False
terenie,teren,SUBST,NOUN,nmod,tablica,False,False,False
bylego,bylego,ADJ,ADJ,amod,obozu,False,False,False
niemieckiego,niemiecki,ADJ,ADJ,amod,obozu,False,False,False
obozu,obóz,SUBST,NOUN,nmod:arg,terenie,False,False,False
dla,dla,PREP,ADP,case,jenców,True,False,False
jenców,jenców,SUBST,NOUN,nmod,terenie,False,False,False
na,na,PREP,ADP,case,zkotej,True,False,False
zkotej,zkotej,PPAS,ADJ,nmod,jenców,False,False,False
górze,góra,SUBST,NOUN,nmod,jenców,False,False,False
swieto,swieto,ADJ,NOUN,nmod,tablica,False,False,False
ikarusa,ikarus,SUBST,PROPN,nmod,swieto,False,False,False
-,-,INTERP,PUNCT,punct,lat,False,True,False
60,60,NUM,NUM,nummod:gov,lat,False,False,True
lat,rok,SUBST,NOUN,conj,swieto,False,False,False
autobusów,autobus,SUBST,NOUN,nmod:arg,lat,False,False,False
marki,marka,SUBST,NOUN,nmod,autobusów,False,False,False
ikarus,ikarus,SUBST,VERB,amod,tablica,False,False,False
w,w,PREP,ADP,case,czestochowie,True,False,False
czestochowie,czestochowie,SUBST,NOUN,obl:arg,ikarus,False,False,False
zakup,zakup,SUBST,NOUN,nmod,zakup,False,False,False
zewnetrznych,zewnetrznych,ADJ,ADJ,amod,biletomatów,False,False,False
biletomatów,biletomat,SUBST,NOUN,nmod:arg,zakup,False,False,False
mpk,mpk,SUBST,PROPN,nmod,biletomatów,False,False,False
dla,dla,PREP,ADP,case,wezlów,True,False,False
planowanych,planowanych,PPAS,ADJ,acl,wezlów,False,False,False
wezlów,wezlów,SUBST,NOUN,nmod,zakup,False,False,False
przesiadkowych,przesiadkowy,ADJ,ADJ,amod,koncert,False,False,False
koncert,koncert,SUBST,NOUN,nmod:arg,zakup,False,False,False
zespolu,zespolu,SUBST,NOUN,nmod,koncert,False,False,False
"""","""",INTERP,PUNCT,punct,cyc,False,True,False
big,biga,SUBST,PROPN,amod,cyc,False,False,False
cyc,cyc,SUBST,NOUN,nmod,zespolu,False,False,False
nocne,nocny,ADJ,ADJ,amod,przejazdy,False,False,False
przejazdy,przejazd,SUBST,NOUN,appos,zakup,False,False,False
rolkarzy,rolkarz,SUBST,NOUN,nmod:arg,przejazdy,False,False,False
ulicami,ulica,SUBST,NOUN,nmod,przejazdy,False,False,False
miasta,miasto,SUBST,NOUN,nmod,ulicami,False,False,False
!,!,INTERP,PUNCT,punct,zakup,False,True,False
koncert,koncert,SUBST,NOUN,ROOT,koncert,False,False,False
filharmoników,filharmonik,SUBST,NOUN,nmod:arg,koncert,False,False,False
wiedenskich,wiedenskich,ADJ,ADJ,amod,poprawa,False,False,False
poprawa,poprawa,SUBST,NOUN,nmod,koncert,False,False,False
bezpieczenstwa,bezpieczenstwa,SUBST,NOUN,nmod:arg,poprawa,False,False,False
na,na,PREP,ADP,case,skrzyzowaniu,True,False,False
skrzyzowaniu,skrzyzowaniu,SUBST,NOUN,nmod,poprawa,False,False,False
ul,ul,BREV,X,obj,skrzyzowaniu,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
nowowiejskiego,nowowiejskiego,SUBST,PROPN,amod,ul,False,False,False
/,/,SUBST,PUNCT,punct,kopernika,False,True,False
kopernika,kopernika,SUBST,NOUN,conj,nowowiejskiego,False,False,False
-,-,SUBST,PUNCT,punct,progi,False,True,False
progi,próg,SUBST,NOUN,nmod,poprawa,False,False,False
-,-,INTERP,PUNCT,punct,poprawa,False,True,False
wyspowe,wyspowy,ADJ,ADJ,amod,poprawa,False,False,False
poprawa,poprawa,SUBST,NOUN,conj,koncert,False,False,False
bezpieczenstwa,bezpieczenstwa,SUBST,NOUN,nmod:arg,poprawa,False,False,False
na,na,PREP,ADP,case,skrzyzowaniu,True,False,False
skrzyzowaniu,skrzyzowaniu,SUBST,NOUN,nmod,poprawa,False,False,False
ul,ul,BREV,X,obj,skrzyzowaniu,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
slaska,slaska,SUBST,ADJ,amod,ul,False,False,False
/,/,SUBST,PUNCT,punct,kopernika,False,True,False
kopernika,kopernika,SUBST,NOUN,conj,slaska,False,False,False
-,-,INTERP,PUNCT,punct,progi,False,True,False
progi,próg,SUBST,NOUN,conj,koncert,False,False,False
wyspowe,wyspowy,ADJ,ADJ,amod,progi,False,False,False
stacjonarne,stacjonarny,ADJ,ADJ,amod,miasteczko,False,False,False
miasteczko,miasteczko,SUBST,NOUN,nmod,progi,False,False,False
ruchu,rucho,SUBST,NOUN,nmod,miasteczko,False,False,False
drogowego,drogowy,ADJ,ADJ,amod,ruchu,False,False,False
czyli,czyli,CONJ,CCONJ,cc,pieszo,True,False,False
pieszo,pieszo,SUBST,ADV,conj,miasteczko,False,False,False
-,-,SUBST,PUNCT,punct,rowerowego,False,True,False
rowerowego,rowerowy,SUBST,ADJ,conj,pieszo,False,False,False
.,.,INTERP,PUNCT,punct,koncert,False,True,False
koncert,koncert,SUBST,NOUN,ROOT,koncert,False,False,False
sound'n'grace,sound'n'grace,SUBST,PROPN,nmod,koncert,False,False,False
-,-,INTERP,PUNCT,punct,lubi,False,True,False
bo,bo,COMP,SCONJ,mark,lubi,True,False,False
czestochowa,czestochowa,SUBST,PROPN,nsubj,lubi,False,False,False
lubi,lubić,FIN,VERB,parataxis:insert,koncert,False,False,False
dobra,dobry,ADJ,ADJ,amod,muzyke,False,False,False
muzyke,muzyke,SUBST,NOUN,obj,lubi,False,False,False
